id,num_reviews
1796180,180
1796200,429
1796210,27
1796220,2495
1796410,89
1796550,31
1796630,29
1796790,1278
1796870,119
1796910,28
1796950,26
1797060,52
1797300,424
1797480,75
1797490,57
1797610,382
1797630,89
1797840,26
1797880,12850
1797930,127
1798010,1260
1798020,469
1798210,90
1798300,40
1798480,36
1798600,38
1798770,68
1798780,611
1798910,26
1798930,187
1798970,34
1799160,51
1799190,72
1799220,959
1799280,53
1799380,85
1799520,60
1799530,48
1799560,50
1799830,41
1799850,62
1799930,1132
1799950,88
1800300,41
1800370,116
1800390,66
1800730,1584
1800790,927
1800890,68
1800920,37
1800940,540
1800950,26
1800980,85
1801030,30
1801110,7871
1801220,72
1801230,333
1801410,74
1801470,257
1801490,33
1801630,41
1801640,218
1801650,1997
1801660,111
1801850,384
1801860,55
1802110,32
1802190,97
1802330,426
1802420,151
1802460,40
1802560,48
1802570,82
1802590,64
1802700,43
1802720,1363
1802850,160
1802860,338
1802870,2404
1802880,617
1802980,845
1803060,86
1803160,34
1803190,1168
1803310,58
1803390,318
1803400,1139
1803410,199
1803420,27
1803550,111
1803580,648
1803590,34
1803600,246
1803760,38
1803840,58
1803960,169
1804020,33
1804130,48
1804170,170
1804270,114
1804500,91
1804580,65
1804610,87
1804650,290
1804760,65
1804970,44
1805000,26
1805040,96
1805130,240
1805140,27
1805200,104
1805240,41
1805250,35
1805260,38
1805270,60
1805390,43
1805480,5025
1805490,28
1805930,485
1806000,46
1806030,55
1806040,5450
1806120,40
1806400,29
1806420,36
1806550,189
1806610,47
1806640,28
1806660,26
1806670,50
1806700,111
1806840,130
1806960,31
1807080,3363
1807090,203
1807160,223
1807200,159
1807210,266
1807260,65
1807330,26
1807360,47
1807480,83
1807560,51
1807570,59
1807610,30
1807690,51
1807750,959
1807810,185
1807930,208
1808060,1226
1808130,198
1808360,39
1808400,868
1808460,73
1808490,89
1808640,61
1808680,2093
1808700,82
1808780,661
1808800,2777
1808810,45
1808900,124
1809160,163
1809250,58
1809310,153
1809500,99
1809530,77
1809540,16511
1809560,40
1809690,658
1809700,4795
1809710,43
1809740,35
1809760,26
1810000,37
1810130,125
1810210,77
1810270,96
1810350,32
1810410,33
1810580,14135
1810610,90
1810700,39
1810820,503
1810920,677
1810960,586
1810980,494
1811040,1258
1811070,30
1811140,47
1811260,51740
1811430,338
1811480,189
1811500,771
1811600,220
1811740,289
1811750,29
1811910,37
1811940,36
1811950,1350
1811990,7650
1812060,985
1812070,356
1812090,960
1812130,52
1812170,37
1812180,200
1812210,62
1812280,765
1812290,1927
1812300,803
1812370,1444
1812390,2636
1812410,160
1812420,125
1812450,8776
1812560,200
1812620,4097
1812760,287
1812820,6298
1812910,323
1812930,119
1812970,97
1813130,293
1813140,38
1813170,550
1813190,57
1813270,160
1813320,36
1813430,2013
1813440,31
1813690,32
1813820,168
1813890,35
1814010,768
1814060,34
1814160,64
1814200,40
1814230,40
1814260,26
1814310,33
1814460,30
1814490,212
1814510,26
1814570,38
1814600,33
1814630,1615
1814670,46
1814710,203
1814770,146
1814780,66
1814930,38
1814950,47
1814980,102
1815000,29
1815010,130
1815230,335
1815340,574
1815360,39
1815370,32
1815440,610
1815530,284
1815550,102
1815570,2943
1815780,11279
1816070,52
1816080,183
1816140,82
1816300,2194
1816390,135
1816570,5401
1816650,32
1816880,172
1816890,32
1816930,69
1816950,80
1817000,960
1817070,101951
1817190,7800
1817230,32268
1817250,433
1817290,78
1817310,40
1817400,68
1817470,111
1817560,132
1817610,227
1817670,28
1817800,1144
1817910,53
1817940,2350
1818010,142
1818060,97
1818150,87
1818180,276
1818230,142
1818280,300
1818370,84
1818450,62455
1818570,41
1818590,75
1818610,92
1818690,210
1818740,40
1818750,110410
1818940,98
1818960,28
1819020,256
1819160,301
1819180,203
1819230,362
1819250,31
1819450,336
1819460,439
1819520,26
1819570,3250
1819800,49
1819970,68
1819980,535
1820050,110
1820060,107
1820140,177
1820160,70
1820170,5480
1820470,60
1820570,58
1820690,49
1820720,30
1820740,466
1820770,95
1820940,107
1821140,29
1821310,54
1821340,36
1821570,1151
1821680,210
1821800,42
1821870,41
1822030,73
1822120,120
1822190,708
1822230,35
1822340,77
1822450,469
1822460,36
1822530,114
1822550,974
1822560,76
1822640,40
1822710,155
1822900,75
1822910,1481
1822970,26
1823170,77
1823190,82
1823320,96
1823340,408
1823350,93
1823360,182
1823370,111
1823380,848
1823470,35
1823490,66
1823540,27
1823570,52
1823600,914
1823710,209
1823730,36
1823930,528
1823950,787
1824130,50
1824150,54
1824170,42
1824220,42334
1824250,205
1824290,31
1824440,28
1824580,669
1824830,26
1824840,59
1824960,664
1825070,31
1825160,96
1825210,138
1825250,37
1825380,41
1825440,48
1825460,110
1825480,69
1825620,81
1825650,80
1825700,70
1825740,150
1825880,56
1825930,236
1825970,61
1826060,98
1826090,32
1826160,32
1826290,63
1826300,44
1826450,27
1826570,224
1826660,41
1826760,38
1826860,200
1826910,126
1826920,32
1826980,1531
1827050,62
1827180,4715
1827420,30
1827450,103
1827550,32
1827600,40
1827660,62
1827680,1493
1827690,65
1827870,56
1827940,138
1827950,68
1827980,1662
1828100,460
1828220,39
1828320,105
1828410,74
1828510,29
1828540,43
1828630,404
1828640,102
1828690,233
1828700,37
1828740,37
1828800,27
1828870,73
1828880,27
1828890,28
1828900,50
1828910,48
1828950,30
1828970,149
1829340,39
1829360,29
1829370,94
1829450,61
1829470,283
1829490,55
1829520,51
1829540,132
1829620,105
1829640,97
1829650,189
1829730,47
1829800,31
1829810,148
1829910,166
1829980,4648
1830040,68
1830210,53
1830270,51
1830450,34
1830480,73
1830620,207
1830630,26
1830700,79
1830720,297
1830780,94
1830840,10451
1830870,358
1830910,245
1830970,1533
1831060,32
1831130,40
1831260,161
1831480,32
1831530,202
1831560,32
1831680,38
1831700,86
1831830,135
1831870,86
1831980,56
1832040,816
1832050,127
1832070,81
1832130,55
1832220,515
1832240,42
1832560,192
1832640,13060
1832740,218
1832750,26
1832950,335
1833040,322
1833300,192
1833360,53
1833380,69
1833490,736
1833560,38
1833680,64
1833710,32
1833890,48
1833960,170
1834000,27
1834310,66
1834500,104
1834620,67
1834690,85
1834740,40
1834820,144
1834870,2150
1834920,597
1834960,104
1834980,26
1835020,53
1835060,152
1835190,30
1835200,102
1835240,1476
1835310,28
1835440,381
1835530,45
1835580,42
1835690,92
1835810,340
1835830,54
1835840,327
1835870,225
1835970,47
1836030,210
1836120,341
1836160,1276
1836170,53
1836200,111
1836220,277
1836240,36
1836290,26
1836310,95
1836420,44
1836450,1158
1836550,459
1836730,3150
1836850,33
1836860,1046
1836880,33
1836940,27
1836970,40
1837130,62
1837200,1848
1837210,38
1837220,1349
1837230,228
1837280,33
1837330,439
1837340,70
1837510,30
1837580,227
1837620,53
1837650,309
1837690,88
1837820,45
1837920,52
1837980,82
1838140,53
1838290,163
1838340,62
1838490,26
1838590,250
1838820,56
1838970,188
1839060,91
1839070,38
1839080,49
1839180,53
1839190,33
1839420,29
1839440,58
1839510,346
1839540,59
1839570,43
1839590,106
1839610,42
1839660,1296
1839820,272
1839860,28
1839880,1370
1839930,112
1839940,1214
1839950,2631
1839960,33
1840080,7152
1840130,35
1840140,31
1840150,84
1840330,40
1840350,147
1840440,40
1840450,26
1840490,826
1840540,166
1840590,72
1840610,209
1840660,1022
1840700,26
1840710,160
1840730,26
1840790,74
1840800,438
1840820,33
1840920,102
1841060,112
1841070,32
1841100,77
1841150,27
1841200,63
1841250,124
1841320,34
1841390,436
1841630,28
1841640,162
1841700,32
1841720,32
1841780,47
1842050,99
1842220,115
1842270,47
1842380,43
1842390,46
1842480,121
1842510,61
1842610,56
1842690,165
1842730,201
1842800,37
1842900,81
1842990,77
1843030,173
1843090,2571
1843110,118
1843310,458
1843350,344
1843470,161
1843540,341
1843550,38
1843720,28
1843730,206
1843760,5418
1843860,37
1843880,62
1843940,1033
1844060,233
1844100,72
1844130,106
1844140,76
1844170,31
1844230,86
1844240,154
1844270,33
1844300,39
1844330,67
1844380,2581
1844400,55
1844540,26
1844580,44
1844610,74
1844650,57
1844720,89
1844790,69
1844860,75
1845280,56
1845420,53
1845610,32
1845630,143
1845670,218
1845880,41
1845910,30085
1846020,134
1846030,48
1846040,60
1846170,7862
1846330,505
1846380,41650
1846460,890
1846630,151
1846640,84
1846890,60
1846920,1633
1846940,53
1846990,37
1847110,43
1847120,150
1847130,50
1847150,294
1847240,1036
1847390,91
1847510,261
1847600,253
1847870,56
1847900,26
1847970,33
1847990,126
1848070,55
1848120,66
1848130,219
1848160,30
1848200,67
1848250,28
1848270,400
1848330,33
1848350,31
1848450,2130
1848460,38
1848520,274
1848580,33
1848590,127
1848710,158
1848730,32
1848890,77
1848910,36
1848960,246
1849000,4159
1849040,400
1849190,31
1849250,8164
1849310,107
1849360,96
1849380,67
1849570,176
1849760,33
1849820,127
1849890,223
1849900,2568
1850020,40
1850070,66
1850160,1389
1850270,506
1850280,33
1850390,29
1850510,2611
1850520,49
1850550,688
1850570,31546
1850740,14728
1850840,31
1850930,95
1850960,702
1851000,58
1851020,191
1851030,61
1851090,35
1851280,962
1851330,286
1851350,311
1851380,360
1851390,129
1851490,51
1851570,40
1851610,142
1851680,45
1851730,284
1851910,138
1852380,63
1852520,213
1852650,36
1852660,58
1852830,186
1852890,26
1853200,2359
1853260,72
1853410,233
1853630,102
1853680,79
1853760,316
1853820,420
1853830,156
1853840,108
1854050,114
1854130,118
1854140,59
1854250,482
1854430,3850
1854800,104
1854810,66
1854970,117
1854980,349
1855100,78
1855170,44
1855270,55
1855470,26
1855500,115
1855580,35
1855660,73
1855710,60
1856030,1663
1856190,144
1856480,270
1856540,681
1856740,65
1856750,72
1856900,135
1856910,105
1856930,123
1856970,32
1857020,150
1857080,465
1857090,5974
1857140,75
1857370,102
1857540,83
1857550,35
1857580,105
1857650,122
1857660,29
1857970,53
1858120,28
1858450,94
1858500,369
1858530,197
1858620,29
1858630,2132
1858670,36
1858750,104
1859020,463
1859270,119
1859280,1445
1859290,253
1859360,668
1859370,246
1859470,1213
1859490,242
1859520,128
1859580,216
1859760,45
1859770,78
1859860,249
1859910,28254
1859990,38
1860090,31
1860120,120
1860150,39
1860350,121
1860370,32
1860410,38
1860510,1490
1860550,143
1860600,151
1860700,30
1860750,47
1860760,148
1860850,167
1860860,2132
1860900,92
1860960,64
1861090,111
1861120,27
1861290,399
1861440,181
1861490,75
1861500,56
1861610,1359
1861630,59
1861870,30
1861880,137
1861970,3840
1861980,28
1862020,64
1862030,70
1862210,196
1862430,29
1862520,2710
1862530,30
1862660,172
1862710,29
1862840,245
1862880,89
1862940,312
1862960,110
1863020,64
1863080,182
1863100,29
1863290,342
1863390,100
1863560,44
1863670,1141
1863750,1704
1863910,63
1863920,41
1864070,96
1864080,270
1864590,228
1864630,37
1864650,37
1864790,214
1864860,30
1865010,192
1865060,1039
1865080,35
1865100,43
1865130,144
1865170,46
1865210,44
1865220,44
1865340,32
1865370,8442
1865440,3011
1865510,86
1865670,233
1865730,74
1865930,167
1866110,34
1866120,44
1866180,5991
1866220,26
1866320,137
1866420,66
1866430,144
1866610,26
1866630,200
1866880,1870
1866980,204
1866990,40
1867070,63
1867100,26
1867190,179
1867280,42
1867450,44
1867510,513
1867520,129
1867530,1091
1867610,47
1867740,129
1867810,74
1868000,1310
1868020,110
1868070,88
1868120,80
1868140,41270
1868170,211
1868180,750
1868240,31
1868410,324
1868820,29
1868870,29
1869270,985
1869310,56
1869510,34
1869580,28
1869590,23027
1869690,47
1869710,77
1869870,35
1869890,28
1869980,86
1870140,130
1870150,152
1870300,1525
1870310,193
1870320,336
1870410,38
1870440,32
1870490,45
1870630,34
1871000,71
1871310,673
1871470,113
1871480,125
1871500,58
1871510,259
1871620,67
1871740,31
1871750,72
1871770,36
1871790,54
1871830,66
1871990,1022
1872040,76
1872200,33
1872550,238
1872680,683
1872740,58
1872780,26
1872790,233
1872860,925
1873030,1923
1873120,64
1873130,37
1873230,43
1873430,50
1873440,36
1873510,211
1873540,74
1873570,30
1873750,35
1873860,415
1873870,47
1873920,73
1873990,57
1874190,104
1874260,45
1874340,34
1874490,6111
1874660,149
1874720,442
1874770,199
1874810,64
1874880,17139
1874920,26
1874950,30
1875060,1310
1875100,30
1875140,68
1875160,28
1875280,270
1875310,164
1875460,110
1875560,36
1875590,62
1875610,165
1875670,34
1875750,103
1875810,97
1875830,7207
1875950,173
1876030,69
1876150,28
1876340,28
1876350,51
1876460,212
1876470,43
1876560,111
1876590,1506
1876730,320
1876830,157
1876880,404
1876890,22951
1876980,26
1877000,42
1877020,3265
1877100,27
1877160,122
1877190,32
1877410,41
1877440,27
1877560,36
1877650,53
1877710,119
1877780,35
1877800,32
1877960,1188
1878070,211
1878200,37
1878210,41
1878570,211
1878720,132
1878740,1164
1878770,41
1878810,124
1878910,2275
1878920,67
1878970,27
1879030,140
1879180,64
1879190,72
1879330,2089
1879340,637
1879380,964
1879400,42
1879640,166
1879670,31
1879680,44
1879720,40
1879750,30
1879790,29
1879820,60
1879950,68
1880160,43
1880230,38
1880250,29
1880330,16006
1880470,330
1880490,73
1880640,42
1880710,319
1880840,38
1880860,42
1880890,93
1880930,49
1880980,52
1881040,68
1881120,386
1881140,218
1881180,30
1881200,2139
1881260,62
1881270,29
1881340,776
1881350,465
1881420,1066
1881610,2207
1881690,39
1881700,6172
1881800,106
1882040,382
1882140,103
1882160,46
1882240,197
1882280,193
1882420,46
1882500,1386
1882550,82
1882580,155
1882600,31
1882700,48
1882750,32
1882820,27
1883000,204
1883090,676
1883120,37
1883200,81
1883260,1824
1883320,54
1883570,104
1883580,297
1883800,458
1883820,38
1883840,137
1884300,71
1884390,32
1884430,157
1884540,556
1884570,134
1884750,104
1884800,52
1884990,267
1885010,26
1885030,241
1885090,42
1885110,1527
1885130,46
1885200,38
1885250,66
1885540,140
1885570,66
1885640,51
1885660,30
1885670,64
1885690,257
1885750,460
1886070,903
1886150,28
1886200,41
1886290,44
1886400,30
1886630,505
1886830,307
1886840,32
1886870,43
1886930,40
1887010,72
1887020,269
1887050,37
1887250,97
1887260,26
1887310,40
1887330,162
1887630,33
1887760,43
1887840,12961
1887930,1166
1887960,36
1888010,667
1888060,120
1888070,201
1888130,34
1888160,71495
1888300,73
1888330,134
1888450,41
1888470,46
1888520,31
1888560,77
1888660,75
1888800,44
1888930,62061
1889000,67
1889040,2587
1889100,36
1889130,35
1889520,170
1889620,335
1889640,1117
1889650,34
1889660,58
1889740,324
1889770,31
1889890,72
1889920,61
1889930,542
1890120,499
1890520,226
1890550,35
1890590,28
1890680,30
1890740,129
1890760,95
1890950,467
1891090,348
1891140,34
1891210,29
1891230,29
1891430,71
1891440,49
1891620,119
1891640,207
1891700,7847
1891740,26
1892030,1720
1892140,75
1892370,431
1892420,1019
1892520,50
1892570,54
1892620,81
1892700,123
1892790,119
1892850,72
1892900,36
1892910,71
1892950,147
1893020,47
1893050,33
1893310,34
1893370,153
1893420,28
1893530,42
1893620,556
1893800,132
1893810,1293
1893820,932
1893860,381
1894080,584
1894220,43
1894320,75
1894430,2240
1894460,30
1894470,29
1894600,253
1894680,95
1894720,126
1894730,27
1894790,196
1895130,1100
1895300,3193
1895350,3963
1895370,109
1895410,47
1895630,223
1895660,59
1895740,47
1895780,205
1895810,357
1895820,212
1895860,288
1895880,11644
1895890,589
1895920,89
1895950,35
1895970,81
1896010,85
1896090,37
1896160,75
1896170,3180
1896390,1173
1896450,148
1896550,44
1896650,29
1896700,2018
1896710,28
1896880,376
1896900,116
1897050,198
1897110,151
1897120,2657
1897250,68
1897320,52
1897380,73
1897480,29
1897490,39
1897530,139
1897580,35
1897630,33
1897650,386
1897740,111
1897820,51
1898210,405
1898290,1001
1898300,4626
1898430,28
1898500,893
1898610,272
1898670,42
1898680,56
1898830,100
1898880,55
1899010,26
1899060,1182
1899350,71
1899400,525
1899430,42
1899620,110
1899700,462
1899710,89
1899790,38
1899800,60
1899810,263
1899820,71
1899830,117
1899950,77
1900020,89
1900130,47
1900160,39
1900280,69
1900340,3806
1900490,37
1900530,77
1900720,31
1900890,32
1900930,418
1901030,30
1901200,1406
1901300,56
1901340,314
1901370,3928
1901410,64
1901490,227
1901620,162
1901810,212
1901910,567
1901950,181
1901970,34
1902020,135
1902120,74
1902150,61
1902260,45
1902270,205
1902300,148
1902490,22771
1902650,161
1902690,5512
1902710,3881
1902750,26
1902830,28
1902850,292
1902870,120
1902880,358
1903060,407
1903270,60
1903370,1048
1903400,70
1903510,146
1903530,123
1903560,316
1903620,3769
1903630,35
1903640,111
1903670,59
1903720,32
1903730,141
1903780,69
1903910,309
1903970,94
1904040,69
1904050,32
1904160,100
1904280,50
1904330,30
1904530,48
1904540,19464
1904560,41
1904580,46
1904610,95
1904650,32
1904730,40
1904790,521
1904820,2717
1904860,1453
1904980,625
1905020,532
1905180,29111
1905220,75
1905260,49
1905430,44
1905510,39
1905530,156
1905640,45
1905700,41
1905900,31
1905940,58
1905950,1726
1905980,169
1906020,346
1906050,67
1906100,31
1906140,69
1906160,32
1906180,69
1906220,326
1906230,117
1906510,63
1906570,68
1906590,397
1906640,78
1906830,137
1906950,71
1907000,174
1907060,159
1907140,78
1907170,260
1907180,133
1907350,92
1907380,155
1907420,44
1907430,47
1907440,65
1907570,31
1907720,464
1907900,307
1907980,101
1908140,48
1908240,237
1908250,536
1908320,26
1908500,31
1908670,418
1908680,48
1908790,60
1908870,267
1909020,38
1909040,55
1909220,78
1909230,89
1909240,38
1909270,297
1909320,31
1909330,73
1909380,488
1909420,988
1909750,124
1909770,216
1909800,90
1909810,311
1909820,52
1909840,1758
1910130,187
1910260,51
1910300,53
1910320,67
1910550,30
1910580,4343
1910600,136
1910680,1226
1910780,821
1910790,988
1910860,775
1911170,47
1911360,634
1911390,7365
1911560,61
1911600,29
1911610,5098
1911780,65
1911800,39
1911900,31
1911980,166
1912170,91
1912340,132
1912380,114
1912420,124
1912460,111
1912490,30
1912500,44
1912630,36
1912700,46
1912710,31
1912750,229
1912760,62
1912970,37
1913190,37
1913210,1410
1913320,32
1913330,42
1913370,2255
1913420,377
1913490,548
1913620,43
1913670,41
1913680,50
1913720,31
1913740,151
1913780,57
1913870,175
1913960,41
1913970,47
1913980,95
1914000,27
1914010,29
1914020,43
1914050,38
1914150,191
1914290,175
1914570,200
1914580,1523
1914680,70
1914740,64
1914750,75
1914940,32
1914970,772
1915210,60
1915240,27
1915340,133
1915380,910
1915510,1403
1915550,663
1915660,37
1915740,205
1915780,72
1915910,33
1915940,26
1916270,238
1916280,133
1916290,231
1916310,553
1916350,32
1916380,49
1916420,58
1916450,28
1916610,30
1916630,53
1916830,35
1916850,206
1916890,179
1916930,97
1916960,38
1916970,752
1917090,1817
1917310,33
1917350,33
1917450,372
1917550,180
1917630,175
1917710,37
1917810,61
1917830,84
1917860,46
1917920,669
1918030,77
1918040,2220
1918130,127
1918170,30
1918300,221
1918450,603
1918530,127
1918540,119
1918550,46
1918680,2211
1918700,139
1918880,33
1918970,429
1919040,346
1919070,26
1919100,42
1919140,243
1919150,57
1919350,123
1919400,38
1919460,3987
1919470,363
1919500,1217
1919550,533
1919590,21470
1919720,354
1919740,244
1919750,104
1920100,381
1920120,35
1920320,33
1920390,97
1920400,157
1920450,39
1920480,1490
1920490,3143
1920500,89
1920540,181
1920650,40
1920660,192
1920700,45
1920720,39
1920780,2965
1920790,55
1920820,79
1920960,43046
1921080,28
1921130,29
1921140,27
1921390,37
1921470,48
1921480,262
1921530,67
1921550,40
1921560,628
1921740,123
1921760,166
1921770,162
1921780,317
1921900,607
1921980,247
1922010,1246
1922020,123
1922060,113
1922180,37
1922550,32
1922560,28350
1922960,56
1923450,26
1923630,29
1923670,106
1923680,223
1923690,128
1923720,28
1923790,708
1923800,35
1924010,50
1924140,1541
1924150,95
1924170,515
1924180,107
1924360,818
1924370,39
1924400,212
1924430,938
1924440,27
1924480,1569
1924490,4354
1924590,33
1924680,202
1924710,62
1924780,668
1924810,56
1924910,108
1924940,32
1924990,146
1925010,117
1925050,47
1925060,43
1925090,436
1925100,30
1925210,471
1925310,87
1925320,389
1925560,462
1925620,55
1925730,32
1925740,27
1925760,68
1925860,31
1925970,282
1926120,313
1926170,79
1926270,341
1926340,29
1926370,26
1926390,32
1926440,31
1926590,149
1926620,1116
1926680,990
1926730,26
1926800,42
1926870,99
1927030,35
1927080,36
1927140,123
1927150,51
1927250,41
1927270,37
1927380,44
1927480,26
1927520,28
1927650,60
1927720,4822
1927740,2299
1927780,7679
1927920,48
1927930,38
1928020,30
1928090,264
1928320,35
1928370,49
1928420,48436
1928430,1133
1928500,191
1928510,37
1928540,255
1928650,26
1928670,101
1928710,48
1928870,80
1928980,14937
1929250,41
1929360,376
1929420,194
1929610,19782
1929670,131
1929830,27
1929870,1910
1929900,103
1929990,101
1930140,39
1930340,26
1930420,28
1930440,145
1930580,85
1930600,1185
1930640,1368
1930920,147
1931010,591
1931020,1115
1931090,54
1931240,244
1931380,49
1931510,82
1931600,69
1931690,377
1931730,1894
1931770,17771
1931940,344
1931950,1030
1931990,50
1932160,683
1932180,30
1932210,47
1932230,307
1932260,411
1932280,61
1932570,1178
1932590,48
1932680,305
1932690,28
1932700,38
1933050,110
1933180,52
1933190,45
1933320,109
1933450,135
1933490,61
1933640,115
1933650,1863
1933660,1537
1933670,56
1933680,52
1933700,1040
1933740,383
1933770,110
1933800,35
1933820,102
1933840,355
1933890,47
1933970,64
1933980,151
1933990,227
1934020,31
1934030,301
1934040,285
1934080,765
1934100,185
1934180,30
1934330,37
1934370,102
1934680,13265
1934800,372
1934900,67
1934910,140
1934930,81
1934990,54
1935400,44
1935470,187
1935490,46
1935570,219
1935580,36
1935660,2568
1935910,72
1935940,35
1936130,30
1936210,37
1936230,52
1936360,138
1936490,31
1936700,45
1936710,120
1936990,32
1937180,43
1937230,34
1937470,233
1937500,5789
1937540,33
1937570,39
1937620,150
1937720,129
1937780,4901
1937820,52
1937840,174
1937850,34
1938010,11680
1938060,43
1938090,10290
1938150,26
1938180,49
1938200,42
1938260,52
1938290,50
1938330,48
1938630,236
1938800,1554
1938850,158
1938990,740
1939160,2906
1939270,56
1939290,41
1939350,50
1939430,65
1939500,37
1939560,2719
1939640,30
1939790,804
1939940,129
1939970,2733
1940040,768
1940090,46
1940140,28
1940200,178
1940310,150
1940340,17596
1940370,95
1940410,101
1941000,863
1941100,65
1941110,175
1941310,26
1941410,416
1941420,33
1941510,71
1941720,44
1941740,47
1941780,6974
1941840,131
1942010,404
1942080,32
1942110,514
1942120,8578
1942280,85257
1942440,526
1942530,62
1942540,36
1942860,34
1942900,42
1943030,49
1943060,28
1943240,47
1943370,33
1943420,70
1943610,821
1943710,227
1943740,44
1943760,369
1943850,188
1943950,18760
1944060,283
1944140,45
1944210,40
1944240,894
1944250,567
1944360,472
1944430,7668
1944570,5012
1944630,28
1944660,72
1944670,105
1944780,32
1944790,4432
1944850,60
1944910,200
1944970,53
1945030,172
1945060,115
1945220,109
1945230,207
1945250,776
1945260,145
1945310,53
1945540,33
1945560,47
1945590,170
1945760,592
1945980,35
1945990,122
1946070,471
1946140,335
1946300,181
1946430,263
1946550,1061
1946610,44
1946700,1264
1946970,916
1946990,34
1947060,86
1947070,607
1947300,87
1947350,43
1947460,55
1947500,1489
1947530,214
1947750,88
1947940,219
1947950,71
1947970,149
1948090,78
1948100,54
1948140,28
1948240,33
1948280,25296
1948290,43
1948430,2411
1948440,42
1948450,160
1948470,39
1948620,139
1948700,941
1948800,530
1948870,60
1948920,46
1949000,267
1949010,183
1949030,1592
1949190,4991
1949220,306
1949290,62
1949300,66
1949370,161
1949480,26
1949740,15414
1949770,316
1949890,51
1949960,1609
1949970,496
1949980,141
1950200,53
1950440,835
1950450,469
1950460,52
1950490,52
1950570,582
1950930,36
1950990,115
1951040,28
1951050,51
1951220,972
1951230,1472
1951410,727
1951520,38
1951540,70
1951650,56
1951840,30
1951940,123
1951950,39
1951970,41
1952120,908
1952160,35
1952170,115
1952250,659
1952360,822
1952370,1794
1952440,68
1952490,37
1952520,62
1952540,143
1952590,77
1952740,46
1952760,149
1952780,26
1952900,48
1952910,108
1952930,130
1952970,34
1953060,189
1953110,30
1953170,28
1953510,48
1953520,3135
1953540,340
1953560,87
1953620,34
1953760,171
1953780,78
1953860,325
1953970,211
1954020,37
1954130,142
1954200,13859
1954420,2883
1954520,85
1954640,152
1954750,795
1954930,56
1955000,73
1955030,259
1955110,150
1955230,856
1955330,2165
1955340,170
1955390,67
1955440,28
1955490,57
1955690,155
1955800,50
1955830,5173
1955960,3200
1956040,2712
1956330,34
1956370,140
1956400,30
1956410,65
1956430,56
1956600,1170
1956670,105
1956770,53
1956800,2653
1956960,107
1957100,26
1957230,123
1957300,88
1957590,32
1957780,8460
1957910,94
1957990,509
1958130,58
1958140,29
1958220,5912
1958240,71
1958270,49
1958340,418
1958390,1359
1958400,70
1958600,380
1958810,98
1958850,33
1958860,134
1958970,26
1959260,26
1959350,623
1959390,334
1959480,1957
1959490,32
1959510,35
1959520,97
1959530,155
1959580,71
1960070,66
1960110,246
1960170,49
1960200,79
1960270,602
1960400,43
1960480,342
1960590,600
1960800,37
1960830,139
1960890,63
1960900,227
1960920,934
1960930,30
1961060,28
1961160,217
1961250,34
1961260,39
1961300,319
1961370,111
1961390,90
1961460,5110
1961480,35
1961520,422
1961760,122
1961790,128
1961950,981
1961970,62
1962030,46
1962430,653
1962450,209
1962520,28
1962530,48
1962560,67
1962570,36
1962770,269
1962890,1322
1962920,775
1962980,83
1963010,37
1963040,5240
1963080,27
1963210,1066
1963360,118
1963370,6630
1963510,172
1963570,1602
1963580,33
1963660,64
1963670,32
1963900,54
1964000,68
1964040,900
1964200,317
1964220,736
1964260,74
1964310,63
1964330,66
1964360,1649
1964470,42
1964480,53
1964750,29
1964820,82
1964870,80
1965060,41
1965130,48
1965190,135
1965370,113
1965390,64
1965410,44
1965430,29
1965580,57
1965610,123
1965800,119
1965840,28
1965860,30
1965920,73
1965970,37
1966070,181
1966100,441
1966110,93
1966130,183
1966170,50
1966220,265
1966300,54
1966370,47
1966420,208
1966440,52
1966500,89
1966580,74
1966690,45
1966700,36
1966720,107656
1966780,50
1966870,83
1966900,27024
1966910,38
1966930,44
1966970,73
1967090,37
1967100,138
1967180,176
1967220,122
1967260,934
1967320,679
1967430,5004
1967450,515
1967460,35
1967470,55
1967510,1548
1967630,3081
1967700,56
1967750,71
1967870,376
1967940,67
1968040,87
1968320,173
1968340,594
1968430,261
1968540,53
1968570,37
1968610,40
1968630,117
1968640,26
1968650,220
1968710,219
1968730,2595
1968820,231
1968840,2521
1969060,202
1969100,170
1969130,174
1969150,385
1969280,47
1969310,59
1969430,49
1969440,666
1969460,30
1969650,43
1969820,32
1969830,54
1969850,46
1969860,85
1969870,20716
1969920,39
1969960,119
1970020,225
1970050,29
1970060,140
1970070,27
1970160,110
1970260,57
1970300,76
1970450,79
1970460,2050
1970540,37
1970580,7165
1970820,46
1970980,1640
1971100,38
1971400,30
1971630,36
1971650,12220
1971770,207
1971870,31473
1972050,101
1972190,41
1972230,29
1972410,281
1972440,5935
1972460,58
1972470,152
1972550,171
1972640,32
1972710,423
1972740,40
1972820,174
1972970,41
1973010,26
1973040,59
1973080,762
1973110,116
1973310,85
1973320,138
1973450,50
1973530,44292
1973580,344
1973630,28
1973640,36
1973700,88
1973710,3998
1973730,59
1973970,878
1974050,13546
1974080,43
1974090,1538
1974220,211
1974250,62
1974290,49
1974300,30
1974310,28
1974320,54
1974520,1899
1974610,104
1975120,651
1975160,28
1975180,385
1975280,380
1975320,56
1975340,140
1975360,887
1975370,37
1975420,57
1975440,1152
1975570,51
1975660,81
1975670,208
1976100,35
1976130,27
